text,label
8 Lessons I learned at Rock Bottom That Helped Me Climb Back Up tuesdaymotivations inspiration MentalHealthMatters mentalhealth quote quotestoliveby selfcare recovery depression suicide TuesdayFeeling grief life LifeLessons,1
Stress confounded face .. Pice buddhathought buddha Meditation mentalhealth depression ,1
I promised myself I wouldn’t stress this year but here I am stressed,1
KariJoys TRUST THE JOURNEY! Miracles Growth Stress Anxiety ,0
Cleaning up the noise that clutters my mind. Mental health is a real illness that needs to be addressed. mentalhealth wellness wellbeing selfcare stress depression anxiety mindfulness ,1
Gonna be exhausted tomorrow because I can't seem to sleep tonight. tired stressed teacher Can't turn off school thoughts!!! ,1
"Higher levels of anxiety , Stressed or depression by everything that's going on in the world right now? You're not alone. CBD can help during troubled times. mentalhealth is very serious issue, please take care of yourself. Ask me about CBD. cbdoil ",0
Therapy through Skype for Anxiety & Depression  onlinetherapy onlinetherapist mentalhealth anxiety depression,0
Stressed out this morning? Try controlled breathing for relief... stress anxiety,1
Skype Counseling Online for Anxiety and Depression  onlinetherapy onlinetherapist mentalhealth anxiety depression,1
"Mental health problems have become much less of a taboo now. Call me naive, but I see this as an upside of the pandemic. Wish we had Indian stats though. I'm just reading more to know more about anxiety and stress ",0
"Teaching a class HTML today As always, I'm a tad anxious even though I know it will go well and my French students will rock the lesson But long-term work-related stress never leaves a person Bear that in mind if you are suffering at work Speak out, get help rose stress cancer",1
"Like a fogged mirror, I keep polishing my mind, But clouds form again. haikuchallenge haiku poetry poeticdaily poem poems writer writers mind brain clouds fog mental mentalhealth mentalclarity MentalHealthMatters mentalillness depressionawareness depression",1
Fighting a war everyday. These days I am slowly loosing. And I don’t know why. MentalHealthAwareness MentalHealthMatters depression lonliness SuicidePrevention anxiety poetry poetrycommunity poetrylovers ,1
Link in bio breakingmentalhealthwithdarrell mentalhealthisreal marriage divorce mentalhealth isolation stigma grief overfunctioning underfunctioning intimacy relationship depression anxiety ,0
Online Skype Counseling for Treating Anxiety and Depression  onlinetherapy onlinetherapist mentalhealth anxiety depression,0
"If you don’t help me when I’m depressed because you don’t understand mental health, don’t miss me when I’m gone mentalhealth MentalHealthAwareness somepeopledontunderstand",1
"Listening to my colleagues, I'd be very surprised if the nursing profession as a whole doesn't end up w/some sort of collective PTSD as a result of the pandemic mentalhealth trauma stress NurseTwitter nursingshortage workload COVID 4thWave fear anxiety depression",0
Skype Counseling for controlling anxiety and depression  onlinetherapy onlinetherapist mentalhealth anxiety depression,0
Burnout eating how chronic pandemic stress can disrupt and destroy our diet SEPfuel stress burnout nutrition overeating ,1
How Being Mindful Protects Against Stress And Anxiety ,0
I'm supporting NAMI and mentalhealthforall at this year's NAMIWalks event. oin me? via Mentalhealth MentalHealthMatters MentalHealthAwareness depression Anxiety,0
The depression is real confused face mentalhealth sad,1
"Stress , depression , lonely Solution U1 red heart HBDBelovedYUVAN HappyBirthdayYuvan ",1
Living my best life blackcats Autumn thewitchinghour DisabilityTwitter MentalHealthMatters coeliacsdisease asthma anxiety castingspells whitewitch disabilityconfident amwriting,0
The greatest weapon against stress stress anxiety mentalhealth mindhelp ,1
"damn, i have so much homework to do. whyyyy crying cat school just started pleading face stressed",1
Everything fucking sucks.. anxiety poverty alone Stress,1
this could be how you start a conversation with a loved one about depression I have been feeling concerned for you lately mentalhealth depression,0
Depression isn’t a choice but Stigma is. Support MentalHealth,1
6 Misconceptions of PTSD (post traumatic stress disorder) | MentalHealth 101 | ,0
The drinks consumed by people with depression MentalHealthMatters ,0
Every teacher before the start of a new school year crying face ： teacher notready stress anxiety sleepless night ,1
"LizWFab Similar experience for me last night Midnight - dumb anxiety brain. 5am - shouty hungry cat who was obviously going to die if I didn’t feed him that second. 7am - keeping up with the Joneses neighbours having a skip delivery. confounded face unamused face Tired NB - can’t be mad at cat, too cute. ",1
i’m so stressed bc i can’t find any good b day gift ideas for my man & it’s a month away !!!!! anxious face with sweat anxious face with sweat anxious stressed,1
"Op-Ed Psychedelic treatments are here, but doctors aren't prepared mentalhealth mentalillness depression PTSD",1
!!URGENT HELP NEEDED!!! abuse ptsd mentalhealth suicideprevention housinghelpneeded emergency mutualaid this post will be deleted when my goal is met. c*sh*pp $deadfairies v*nmo @ butterflybeds ,1
Presenting our latest blog discussing depression. strokesurvivor. MentalHealthMatters MentalHealthAwareness Is It Getting Dark in Here? | Psychology Today ,0
"Absolute nightmare trying to get anywhere with still waiting for my car to be collected for repair after 2 weeks. They never get back to me , don’t reply to emails , and when you do get through you have to explain everything again. stressed frustrated",1
"Long-term mentalhealth commitment and funding desperately needed for all Canadians, particularly PTSD trauma treatment. - you're running in my riding. Please read this thread! thread down arrow ",0
Food Medicine. Foods high in vitaminC could reduce risk of strokes and cancer depression stress diabetes ,1
plz i dont why i dont know what im feeling mymind mentalhealth feelings what depression schizophrenia BPD,1
"Anxiety disorders are common comorbidities with BPD. Mine happens to health anxiety - a chronic belief that I am severely ill, which leads to constant symptom-checking and/or avoidance. 1/ bpd MentalHealthMatters anxiety",1
"The number of anxiety concerns I am hearing from students is growing exponentially. Thinking about all that’s going on right now (COVID, Afganistán, Hurricane Ida, and more), how are you serving your students’ mental health needs? tuesdaythoughts MentalHealthMatters",1
Anyone else instinctively and habitually avoid the people and things that matter the most… anxiety mentalhealth,1
"MentalHealthMatters What is post-traumatic stress disorder, or PTSD? Click on link to read. ",0
I’m having a really bad day…mentally. disappointed face depression MentalHealthMatters ,1
What’s the point of going to college if the professors don’t teach but I’m expected to learn 2+ chapters by next class on my own pouting face stressed,1
AngryBritain I feel your pain what ever the reasons stress anxiety depression angry emotionalhealth made wrongchoices suchlife challenges trustissues Taking babysteps breathe Enjoy your Coffee hot beverage ,1
sugarsistur PADA MASUK BSOK YA?!?!?! gue masi 6 sept & thats the same day i start my internship!!! im stressed as always lol hot people stress but im gooddddd,1
This is me every night. unamused face nightthoughts worklife AdultingAndStuff TrueStory lifestyle memes relatable Stressed exhausted home feelings deepthoughts September keepgoing goodnight ,1
